Id,When,Cal,Alberta,Canada,BritishColumbia,Manitoba,NewBrunswick,NewfoundlandAndLabrador,NovaScotia,Ontario,PrinceEdwardIsland,Quebec,Saskatchewan,ModifiedDate
216610,12/1/2016 12:00:00 AM,"Slaughter, cattle",137.01,,105.91,121.15,90.66,100.25,92.83,122.63,97.67,98.75,117.38,9/8/2021 10:08:45 AM
216611,12/1/2016 12:00:00 AM,Hogs,61.78,,64.91,67.91,65.08,181.89,64.68,71.53,64.23,63.52,58.2,9/8/2021 10:08:45 AM
216612,1/1/2017 12:00:00 AM,"Slaughter, calves",171.7,,123.83,170.24,141.28,168.32,152.55,118.82,152.79,180.84,166.14,9/8/2021 10:08:45 AM
216613,1/1/2017 12:00:00 AM,"Slaughter, cattle",142.24,,100.78,125.06,94.95,107.63,99.63,129.75,104.94,91.99,118.26,9/8/2021 10:08:45 AM
216614,1/1/2017 12:00:00 AM,Hogs,69.94,,74.08,75.31,74.26,196.5,75.45,80.63,72.06,71.7,69.82,9/8/2021 10:08:45 AM
216615,2/1/2017 12:00:00 AM,"Slaughter, calves",169.6,,123.83,167.87,126.59,150.9,136.71,120.05,136.95,176.63,162.33,9/8/2021 10:08:45 AM
216616,2/1/2017 12:00:00 AM,"Slaughter, cattle",140.89,,106.96,126.02,96.99,109.18,101.13,131.74,106.81,99.32,119.49,9/8/2021 10:08:45 AM
216617,2/1/2017 12:00:00 AM,Hogs,81.92,,84.81,84.51,86.11,196.5,87.06,91.35,84.72,84.1,81.89,9/8/2021 10:08:45 AM
216618,3/1/2017 12:00:00 AM,"Slaughter, calves",178.68,,123.83,176.38,141.08,159.84,144.84,113.16,145.08,166.29,171.5,9/8/2021 10:08:45 AM
216619,3/1/2017 12:00:00 AM,"Slaughter, cattle",154.14,,106.57,133.56,105.36,114.57,106.17,141.72,110.73,107.94,126.73,9/8/2021 10:08:45 AM
216620,3/1/2017 12:00:00 AM,Hogs,80.42,,87.47,84.21,85.59,196.5,90.63,91.65,88.4,85.6,80.31,9/8/2021 10:08:45 AM
216621,4/1/2017 12:00:00 AM,"Slaughter, calves",187.29,,125.08,185.8,142.56,175.49,159.06,110.19,159.3,170.84,181.08,9/8/2021 10:08:45 AM
216622,4/1/2017 12:00:00 AM,"Slaughter, cattle",160.16,,114.44,134.25,106.24,118.7,110,144.17,115.94,104.21,128.3,9/8/2021 10:08:45 AM
216623,4/1/2017 12:00:00 AM,Hogs,71.44,,79.34,76.33,75.19,196.5,81.98,81.83,78.46,75.18,70.6,9/8/2021 10:08:45 AM
216624,5/1/2017 12:00:00 AM,"Slaughter, calves",203.97,,127.46,202.7,164.09,174.75,158.39,115.01,158.63,171.68,194.55,9/8/2021 10:08:45 AM
216625,5/1/2017 12:00:00 AM,"Slaughter, cattle",167.07,,125.45,139.27,117.91,129.73,120.29,155.11,126.35,118.34,133.45,9/8/2021 10:08:45 AM
216626,5/1/2017 12:00:00 AM,Hogs,82.91,,82.66,86.46,85.13,196.5,83.83,90.12,82.15,82.27,81.61,9/8/2021 10:08:45 AM
216627,6/1/2017 12:00:00 AM,"Slaughter, calves",196.15,,129.83,192.73,133.32,148.64,134.66,122.33,134.9,173.42,185.39,9/8/2021 10:08:45 AM
216628,6/1/2017 12:00:00 AM,"Slaughter, cattle",151.75,,119.68,133.29,119.88,131.67,122.22,155.73,129.08,131.74,127.83,9/8/2021 10:08:45 AM
216629,6/1/2017 12:00:00 AM,Hogs,96.39,,96.58,97.4,99.43,196.5,99.82,103.6,98.18,98.38,95.21,9/8/2021 10:08:45 AM
216630,7/1/2017 12:00:00 AM,"Slaughter, calves",175.21,,125.08,172.93,129.55,144.46,130.86,120.72,131.1,189.26,168.05,9/8/2021 10:08:45 AM
216631,7/1/2017 12:00:00 AM,"Slaughter, cattle",137.26,,111.45,117.43,107.98,118.34,109.96,141.02,115.5,119.9,114.03,9/8/2021 10:08:45 AM
216632,7/1/2017 12:00:00 AM,Hogs,98.88,,104.08,97.81,104.19,196.5,109.7,109.95,107.26,104.31,98.78,9/8/2021 10:08:45 AM
216633,8/1/2017 12:00:00 AM,"Slaughter, calves",165.08,,125.08,165.37,123.72,137.99,124.98,124.63,125.22,184.03,161.94,9/8/2021 10:08:45 AM
216634,8/1/2017 12:00:00 AM,"Slaughter, cattle",133.83,,111.18,121.47,97.63,109.27,101.48,128.88,107.42,104.42,114.92,9/8/2021 10:08:45 AM
216635,8/1/2017 12:00:00 AM,Hogs,86.91,,96.83,88.96,94.67,196.5,101.33,101.23,98.52,95.14,88.94,9/8/2021 10:08:45 AM
216636,9/1/2017 12:00:00 AM,"Slaughter, calves",166.95,,118.83,166.51,164.41,176.46,159.95,129.2,160.19,196.02,163.99,9/8/2021 10:08:45 AM
216637,9/1/2017 12:00:00 AM,"Slaughter, cattle",126.06,,107.53,115.23,89.55,97.47,90.47,114,95.9,96.86,108.82,9/8/2021 10:08:45 AM
216638,9/1/2017 12:00:00 AM,Hogs,64.45,,77.98,70.87,71.49,196.5,81.4,80.92,77.56,75.09,65.84,9/8/2021 10:08:45 AM
216639,10/1/2017 12:00:00 AM,"Slaughter, calves",178.53,,126.96,178.34,172.06,181.23,164.29,133.07,164.53,200.68,176.01,9/8/2021 10:08:45 AM
216640,10/1/2017 12:00:00 AM,"Slaughter, cattle",128.64,,101.74,114.52,88.06,96.9,89.85,119.21,95.89,84.56,107.54,9/8/2021 10:08:45 AM
216641,10/1/2017 12:00:00 AM,Hogs,64.95,,67.65,72.95,68.17,196.5,68.19,73.66,65.72,65.36,65.01,9/8/2021 10:08:45 AM
216642,11/1/2017 12:00:00 AM,"Slaughter, calves",185.26,,135.08,185.41,174.31,186.36,168.95,137.72,169.19,201.87,180.03,9/8/2021 10:08:45 AM
216643,11/1/2017 12:00:00 AM,"Slaughter, cattle",134.54,,97.92,124.94,89.6,99.9,92.34,121.58,97.33,95.05,116.67,9/8/2021 10:08:45 AM
216644,11/1/2017 12:00:00 AM,Hogs,70.94,,78.42,75.87,75.91,196.5,80.64,82.65,78.05,75.52,70.79,9/8/2021 10:08:45 AM
216645,12/1/2017 12:00:00 AM,"Slaughter, calves",187.96,,135.08,188.8,152.46,164.99,149.52,141.81,149.76,206.39,180.36,9/8/2021 10:08:45 AM
216646,12/1/2017 12:00:00 AM,"Slaughter, cattle",139.59,,103.01,124.02,91.01,101.01,93.39,122.03,98.86,93.4,117.46,9/8/2021 10:08:45 AM
216647,12/1/2017 12:00:00 AM,Hogs,67.95,,74.92,73.32,71.91,196.5,76.41,80.57,73.55,71.19,67.58,9/8/2021 10:08:45 AM
216648,1/1/2018 12:00:00 AM,"Slaughter, calves",182.9,,133.96,182.06,157.49,181.96,164.88,149.78,165.28,205.46,176.74,9/8/2021 10:08:45 AM
216649,1/1/2018 12:00:00 AM,"Slaughter, cattle",145.33,,98.26,127.2,92.02,106.33,98.31,126.64,105.31,95.72,119.02,9/8/2021 10:08:45 AM
216650,1/1/2018 12:00:00 AM,Hogs,74.65,,77,79.09,76.98,207,77.61,82.75,75.52,74.39,74.16,9/8/2021 10:08:45 AM
216651,2/1/2018 12:00:00 AM,"Slaughter, calves",187.06,,132.83,180.32,116.9,173.47,157.17,134.35,157.57,190.94,179.74,9/8/2021 10:08:45 AM
216652,2/1/2018 12:00:00 AM,"Slaughter, cattle",146.95,,107.7,132.4,96.09,106.64,98.56,130.57,103.86,102.3,124.55,9/8/2021 10:08:45 AM
216653,2/1/2018 12:00:00 AM,Hogs,77.15,,83.52,81.1,81.87,207,86.07,86.06,83.44,80.63,77.74,9/8/2021 10:08:45 AM
216654,3/1/2018 12:00:00 AM,"Slaughter, calves",183.64,,132.83,181.96,145.03,150.06,135.89,119.42,136.29,178.31,177.65,9/8/2021 10:08:45 AM
216655,3/1/2018 12:00:00 AM,"Slaughter, cattle",146.78,,99.61,125.12,102.78,109.79,101.6,132.83,107.6,101.66,117.82,9/8/2021 10:08:45 AM
216656,3/1/2018 12:00:00 AM,Hogs,70.16,,78.5,75.2,74.56,207,80.75,81.09,77.74,74.1,70.16,9/8/2021 10:08:45 AM
216657,4/1/2018 12:00:00 AM,"Slaughter, calves",177.19,,132.83,175.51,152.23,161.18,146,113.57,146.4,176.79,169.31,9/8/2021 10:08:45 AM
216658,4/1/2018 12:00:00 AM,"Slaughter, cattle",145.17,,101.76,119.18,98.85,106.57,98.62,127.1,105.09,97.12,114.06,9/8/2021 10:08:45 AM
216659,4/1/2018 12:00:00 AM,Hogs,61.18,,67.44,68.57,63.43,207,67.05,69.99,64.03,61.42,60.94,9/8/2021 10:08:45 AM
216660,5/1/2018 12:00:00 AM,"Slaughter, calves",180.56,,132.83,178.24,150.09,170.08,154.09,107.88,154.49,172.72,171.66,9/8/2021 10:08:45 AM
216661,5/1/2018 12:00:00 AM,"Slaughter, cattle",142.9,,105.38,116.53,98.91,108.22,100.17,128.93,106.02,105.99,110.37,9/8/2021 10:08:45 AM
216662,5/1/2018 12:00:00 AM,Hogs,73.16,,76.49,78.14,74.93,207,75.92,78.01,73.79,72.49,72.02,9/8/2021 10:08:45 AM
216663,6/1/2018 12:00:00 AM,"Slaughter, calves",175.59,,132.83,172.51,146.14,165.63,150.04,109.06,150.45,175.6,168.91,9/8/2021 10:08:45 AM
216664,6/1/2018 12:00:00 AM,"Slaughter, cattle",136.17,,105.58,118.87,98.62,109,101,129.24,106.44,102.56,112.46,9/8/2021 10:08:45 AM
216665,6/1/2018 12:00:00 AM,Hogs,90.12,,88.7,92.97,91.7,207,90.77,92.55,89.38,89.02,88.26,9/8/2021 10:08:45 AM
216666,7/1/2018 12:00:00 AM,"Slaughter, calves",180.31,,132.83,177.45,131.93,167.86,152.07,108.66,152.47,178.9,174.03,9/8/2021 10:08:45 AM
216667,7/1/2018 12:00:00 AM,"Slaughter, cattle",143.18,,107.6,113.84,95.96,106.1,98.2,125.1,104.83,97.48,110.35,9/8/2021 10:08:45 AM
216668,7/1/2018 12:00:00 AM,Hogs,89.12,,96.37,90.62,92.98,207,100.28,96.98,97.34,92.92,88,9/8/2021 10:08:45 AM
216669,8/1/2018 12:00:00 AM,"Slaughter, calves",175.71,,131.08,174.76,128.23,166.75,151.06,110.26,151.46,177.11,172.83,9/8/2021 10:08:45 AM
216670,8/1/2018 12:00:00 AM,"Slaughter, cattle",134.55,,113.15,118.24,91.25,100.96,93.37,121.33,99.76,101.54,112.47,9/8/2021 10:08:45 AM
216671,8/1/2018 12:00:00 AM,Hogs,61.18,,76.86,66.81,68.82,207,80.09,78.4,75.24,70.32,62.54,9/8/2021 10:08:45 AM
216672,9/1/2018 12:00:00 AM,"Slaughter, calves",179.96,,127.71,178.06,177.24,192.03,174.04,112.27,174.44,181.29,176.84,9/8/2021 10:08:45 AM
216673,9/1/2018 12:00:00 AM,"Slaughter, cattle",134.32,,112.89,118.81,88.39,97.47,90.09,119.03,95.05,88.27,112.53,9/8/2021 10:08:45 AM
216674,9/1/2018 12:00:00 AM,Hogs,60.19,,62.78,67.07,60.67,207,61.07,69.09,58.53,57.94,58.29,9/8/2021 10:08:45 AM
216675,10/1/2018 12:00:00 AM,"Slaughter, calves",180.35,,128.33,181.3,169.69,182.39,165.28,112.57,165.68,179.73,177.7,9/8/2021 10:08:45 AM
216676,10/1/2018 12:00:00 AM,"Slaughter, cattle",137.42,,111.05,118.74,88.15,98.85,91.28,117.83,98.18,85.98,111.36,9/8/2021 10:08:45 AM
216677,10/1/2018 12:00:00 AM,Hogs,73.16,,79.39,78.23,78.34,207,81.72,84.97,79.21,76.98,73.46,9/8/2021 10:08:45 AM
216678,11/1/2018 12:00:00 AM,"Slaughter, calves",176.59,,123.98,176.25,141.86,149.65,135.52,114.98,135.92,176.75,171.68,9/8/2021 10:08:45 AM
216679,11/1/2018 12:00:00 AM,"Slaughter, cattle",130.97,,105.09,119.8,85.3,95.34,87.8,111.93,96.07,88.01,111.9,9/8/2021 10:08:45 AM
216680,11/1/2018 12:00:00 AM,Hogs,65.67,,75.19,71.38,71.85,207,76.61,79.87,74.68,71.21,67.36,9/8/2021 10:08:45 AM
216681,12/1/2018 12:00:00 AM,"Slaughter, calves",177.96,,122.73,178.7,106.98,149.99,135.82,105.4,136.22,181.72,169.94,9/8/2021 10:08:45 AM
216682,12/1/2018 12:00:00 AM,"Slaughter, cattle",135.55,,110.02,120.51,81.13,93.4,86.02,107.92,95.74,88.21,113.64,9/8/2021 10:08:45 AM
216683,12/1/2018 12:00:00 AM,Hogs,62.68,,69.56,66.63,65.72,207,70.35,75.67,67.4,64.72,60.93,9/8/2021 10:08:45 AM
216684,1/1/2019 12:00:00 AM,"Slaughter, calves",180.49,,133.96,178.31,109.71,155.23,140.59,92.9,140.99,166.79,172.67,9/8/2021 10:08:45 AM
216685,1/1/2019 12:00:00 AM,"Slaughter, cattle",139.77,,107.04,122.24,86.37,99.8,91.95,123.7,98.98,88.2,115.05,9/8/2021 10:08:45 AM
216686,1/1/2019 12:00:00 AM,Hogs,65.34,,71.36,70.44,66.75,207,69.22,76.63,66.65,65.84,68.91,9/8/2021 10:08:45 AM
216687,2/1/2019 12:00:00 AM,"Slaughter, calves",174.12,,132.83,168.23,132.99,140.08,126.82,90.46,127.22,168.84,167.9,9/8/2021 10:08:45 AM
216688,2/1/2019 12:00:00 AM,"Slaughter, cattle",132.26,,106.31,118.61,93.71,101.7,93.76,125.5,102.66,86.6,111.26,9/8/2021 10:08:45 AM
216689,2/1/2019 12:00:00 AM,Hogs,62.32,,71.89,70.38,65.81,207,71.5,74.31,67.94,65.77,67.83,9/8/2021 10:08:45 AM
216690,3/1/2019 12:00:00 AM,"Slaughter, calves",178.41,,132.83,179.27,148.44,156.27,141.53,84.79,141.93,174.24,171.88,9/8/2021 10:08:45 AM
216691,3/1/2019 12:00:00 AM,"Slaughter, cattle",141.77,,107.92,120.75,92.43,101.88,94.14,119.43,103.14,97.75,114.14,9/8/2021 10:08:45 AM
216692,3/1/2019 12:00:00 AM,Hogs,67.86,,70.96,76.53,68.4,207,67.93,77.9,65.57,65.62,69.45,9/8/2021 10:08:45 AM
216693,4/1/2019 12:00:00 AM,"Slaughter, calves",186.21,,132.83,185.12,151.17,170.58,154.54,88.76,154.94,168.07,180.66,9/8/2021 10:08:45 AM
216694,4/1/2019 12:00:00 AM,"Slaughter, cattle",147.02,,110.75,120.45,94.53,105.86,97.84,129.07,104.73,89.14,115.21,9/8/2021 10:08:45 AM
216695,4/1/2019 12:00:00 AM,Hogs,93.03,,96.21,94.88,95.55,207,95.42,103.3,93.59,94.01,92.45,9/8/2021 10:08:45 AM
216696,5/1/2019 12:00:00 AM,"Slaughter, calves",181.28,,132.83,179.36,154.19,160.09,145.01,93.98,145.41,163.4,175.59,9/8/2021 10:08:45 AM
216697,5/1/2019 12:00:00 AM,"Slaughter, cattle",142.88,,110.36,117.85,103.41,110.22,101.99,132.18,108.38,104.25,112.35,9/8/2021 10:08:45 AM
216698,5/1/2019 12:00:00 AM,Hogs,97.56,,103,98.17,100.03,207,102.4,108.66,101.45,100.33,97.69,9/8/2021 10:08:45 AM
216699,6/1/2019 12:00:00 AM,"Slaughter, calves",172.43,,132.83,172.74,152.68,165.34,149.78,92.4,150.18,166.9,164.24,9/8/2021 10:08:45 AM
216700,6/1/2019 12:00:00 AM,"Slaughter, cattle",135.51,,105.78,115.58,99.36,110.12,102.05,130.54,108.19,104.47,109.34,9/8/2021 10:08:45 AM
216701,6/1/2019 12:00:00 AM,Hogs,92.02,,100.4,94.76,94.97,207,101.01,102.08,98.28,95.72,93.7,9/8/2021 10:08:45 AM
216702,7/1/2019 12:00:00 AM,"Slaughter, calves",171.67,,132.83,171.32,153.44,162.72,147.39,89.47,147.79,167.02,167.82,9/8/2021 10:08:45 AM
216703,7/1/2019 12:00:00 AM,"Slaughter, cattle",136.91,,106.57,110.08,94.95,107.62,99.76,129.34,104.76,106.72,106.4,9/8/2021 10:08:45 AM
216704,7/1/2019 12:00:00 AM,Hogs,84.97,,88.89,90.94,85.2,207,89.27,88,86.63,84.96,84.21,9/8/2021 10:08:45 AM
216705,8/1/2019 12:00:00 AM,"Slaughter, calves",169.49,,131.08,171.39,153.06,164.03,148.59,94.96,148.99,170.74,170.04,9/8/2021 10:08:45 AM
216706,8/1/2019 12:00:00 AM,"Slaughter, cattle",135.17,,113.19,120.3,95.05,105.89,98.19,125.34,104.01,105.55,115.04,9/8/2021 10:08:45 AM
216707,8/1/2019 12:00:00 AM,Hogs,90.51,,98.12,91.42,95.52,207,98.79,99.33,96.91,96.51,94.33,9/8/2021 10:08:45 AM
216708,9/1/2019 12:00:00 AM,"Slaughter, calves",169.31,,127.71,169.47,151.86,160.98,145.82,102.68,146.22,182.06,166.69,9/8/2021 10:08:45 AM
216709,9/1/2019 12:00:00 AM,"Slaughter, cattle",129.56,,112.12,116.25,93.84,103.54,96.02,119.33,102.37,93.08,110.42,9/8/2021 10:08:45 AM
216710,9/1/2019 12:00:00 AM,Hogs,68.86,,79.59,77.54,73.2,207,82.82,81.11,79.81,78.93,75.88,9/8/2021 10:08:45 AM
216711,10/1/2019 12:00:00 AM,"Slaughter, calves",174.43,,130.91,172.05,154.53,167.33,151.58,113.26,151.98,185.81,170.87,9/8/2021 10:08:45 AM
216712,10/1/2019 12:00:00 AM,"Slaughter, cattle",132.39,,110.2,117.5,92.14,100.87,93.4,118.07,99.44,96.47,110.2,9/8/2021 10:08:45 AM
216713,10/1/2019 12:00:00 AM,Hogs,71.38,,75.67,79.85,72.86,207,73.68,80.3,73.31,81.12,74.63,9/8/2021 10:08:45 AM
216714,11/1/2019 12:00:00 AM,"Slaughter, calves",177.23,,131.52,175.67,131.83,148.07,134.08,109.64,134.48,183.02,171.67,9/8/2021 10:08:45 AM
216715,11/1/2019 12:00:00 AM,"Slaughter, cattle",130.94,,107.09,119.96,85.18,95.83,88.49,115.77,95.55,88.76,112.63,9/8/2021 10:08:45 AM
216716,11/1/2019 12:00:00 AM,Hogs,69.37,,76.28,78.17,70.93,207,76.33,84.18,76.4,86.63,74.33,9/8/2021 10:08:45 AM
216717,12/1/2019 12:00:00 AM,"Slaughter, calves",183.43,,133.86,184.45,134.35,146.78,132.91,114.28,133.31,185.51,174.72,9/8/2021 10:08:45 AM
216718,12/1/2019 12:00:00 AM,"Slaughter, cattle",139.19,,113.35,123.87,89.89,97.64,90.12,119.97,96.6,87.24,117.6,9/8/2021 10:08:45 AM
216719,12/1/2019 12:00:00 AM,Hogs,68.36,,73.73,78.21,69.11,207,73.19,83.93,73.76,85.82,72.71,9/8/2021 10:08:45 AM
216720,1/1/2020 12:00:00 AM,"Slaughter, calves",184.33,,135.69,184.43,146.09,159.54,144.51,112.11,144.91,173.93,177.1,9/8/2021 10:08:45 AM
216721,1/1/2020 12:00:00 AM,"Slaughter, cattle",145.61,,111.98,128.74,93.9,101.44,93.75,128,102.13,89.1,120.53,9/8/2021 10:08:45 AM
216722,1/1/2020 12:00:00 AM,Hogs,68.86,,74.4,75.88,68.99,207,72.19,82.93,71.58,78.95,71.67,9/8/2021 10:08:45 AM
216723,2/1/2020 12:00:00 AM,"Slaughter, calves",178.28,,132.98,171.84,156.58,170.94,154.87,113.49,155.27,183,173.56,9/8/2021 10:08:45 AM
216724,2/1/2020 12:00:00 AM,"Slaughter, cattle",134.41,,110.58,121.87,96.86,104.44,96.66,128.77,105.99,90.91,114.67,9/8/2021 10:08:45 AM
216725,2/1/2020 12:00:00 AM,Hogs,66.35,,75.27,74.07,69.28,207,74.42,81.01,72.28,73.16,71.97,9/8/2021 10:08:45 AM
216726,3/1/2020 12:00:00 AM,"Slaughter, calves",173.65,,130.24,172.47,136.11,148.69,134.65,113.81,135.05,187.18,169.99,9/8/2021 10:08:45 AM
216727,3/1/2020 12:00:00 AM,"Slaughter, cattle",135.13,,105.42,118.27,99.35,106.85,99.25,126.79,108.16,91.66,110.59,9/8/2021 10:08:45 AM
216728,3/1/2020 12:00:00 AM,Hogs,70.37,,74.93,79.8,73.08,207,73.27,80.29,72.37,78.11,74.87,9/8/2021 10:08:45 AM
216729,4/1/2020 12:00:00 AM,"Slaughter, calves",163.64,,122.98,163.48,162.6,177.48,160.82,108.08,161.22,166.02,160.51,9/8/2021 10:08:45 AM
216730,4/1/2020 12:00:00 AM,"Slaughter, cattle",121.97,,92.53,105.15,93.44,100.87,93.41,125.11,101.56,90.13,98.9,9/8/2021 10:08:45 AM
216731,4/1/2020 12:00:00 AM,Hogs,65.34,,75.42,73.34,64.86,207,75.36,76.94,72.53,72.11,69.9,9/8/2021 10:08:45 AM
216732,5/1/2020 12:00:00 AM,"Slaughter, calves",166.12,,124.85,165.31,178.85,195.15,176.88,112.73,177.28,168.7,162.95,9/8/2021 10:08:45 AM
216733,5/1/2020 12:00:00 AM,"Slaughter, cattle",119.2,,98.13,107.23,104.09,111.85,103.96,134.95,110.43,96.65,99.47,9/8/2021 10:08:45 AM
216734,5/1/2020 12:00:00 AM,Hogs,82.46,,74.48,90.98,77.99,207,75.47,92.18,80.91,110.48,82.21,9/8/2021 10:08:45 AM
216735,6/1/2020 12:00:00 AM,"Slaughter, calves",172.28,,131.7,170.64,176.67,192.78,174.73,116.72,175.13,169.07,171.9,9/8/2021 10:08:45 AM
216736,6/1/2020 12:00:00 AM,"Slaughter, cattle",129.21,,104.29,116.9,110.3,118.63,110.34,140.41,118.37,113.97,109.81,9/8/2021 10:08:45 AM
216737,6/1/2020 12:00:00 AM,Hogs,62.32,,71.34,73.68,62.87,207,75.93,83.48,72.03,81.11,68.81,9/8/2021 10:08:45 AM
216738,7/1/2020 12:00:00 AM,"Slaughter, calves",170.16,,131.67,168.54,177.76,193.97,175.8,116.15,176.2,165.32,171.86,9/8/2021 10:08:45 AM
216739,7/1/2020 12:00:00 AM,"Slaughter, cattle",127.04,,103.04,110.19,102.93,110.42,102.8,130.37,109.4,110.32,104.61,9/8/2021 10:08:45 AM
216740,7/1/2020 12:00:00 AM,Hogs,55.27,,69.71,71.48,56.02,207,58.66,77.19,59.36,72.83,61.11,9/8/2021 10:08:45 AM
216741,8/1/2020 12:00:00 AM,"Slaughter, calves",166.9,,130.54,167.36,177.22,193.37,175.27,112.6,175.67,168.27,170.39,9/8/2021 10:08:45 AM
216742,8/1/2020 12:00:00 AM,"Slaughter, cattle",130.24,,111.58,121.04,103.37,110.99,103.24,129.62,111.02,101.94,112.97,9/8/2021 10:08:45 AM
216743,8/1/2020 12:00:00 AM,Hogs,62.32,,72.4,75.78,63.17,207,65.47,80.27,65.47,75.39,65.86,9/8/2021 10:08:45 AM
216744,9/1/2020 12:00:00 AM,"Slaughter, calves",168.56,,128.82,169.72,171.89,187.59,170,118.54,170.4,168.77,168.13,9/8/2021 10:08:45 AM
216745,9/1/2020 12:00:00 AM,"Slaughter, cattle",126.93,,110.04,117.31,98.03,105.32,97.93,125.25,105,102.67,110.22,9/8/2021 10:08:45 AM
216746,9/1/2020 12:00:00 AM,Hogs,74.9,,75.37,87.6,74.42,207,73.36,90.56,73.91,84.66,74.33,9/8/2021 10:08:45 AM
216747,10/1/2020 12:00:00 AM,"Slaughter, calves",167.24,,126.8,168.82,168.35,183.74,166.51,122,166.91,167.5,165.5,9/8/2021 10:08:45 AM
216748,10/1/2020 12:00:00 AM,"Slaughter, cattle",126.34,,105.64,114.28,94.15,101.44,94.11,120.7,100.96,84.96,107.07,9/8/2021 10:08:45 AM
216749,10/1/2020 12:00:00 AM,Hogs,90.51,,90.78,94.13,91.63,207,94.03,106.59,94.09,102.16,89.76,9/8/2021 10:08:45 AM
216750,11/1/2020 12:00:00 AM,"Slaughter, calves",169.31,,127.16,170.61,157.5,171.94,155.78,119.29,156.18,175.27,165.97,9/8/2021 10:08:45 AM
216751,11/1/2020 12:00:00 AM,"Slaughter, cattle",124,,105.41,117.01,91.11,98.36,91.11,120.99,98.09,85.76,108.75,9/8/2021 10:08:45 AM
216752,11/1/2020 12:00:00 AM,Hogs,81.95,,88.04,84.55,84.21,207,91.21,96.99,89.1,90.34,84.04,9/8/2021 10:08:45 AM
216753,12/1/2020 12:00:00 AM,"Slaughter, calves",173.44,,128.84,174.67,159.21,173.8,157.47,124.94,157.87,174.05,168.17,9/8/2021 10:08:45 AM
216754,12/1/2020 12:00:00 AM,"Slaughter, cattle",128.97,,108.57,119.44,89.21,96.38,89.23,113.85,97.94,92.14,111.72,9/8/2021 10:08:45 AM
216755,12/1/2020 12:00:00 AM,Hogs,72.39,,78.77,78.23,73.44,207,80.48,86.37,77.17,78.19,74.93,9/8/2021 10:08:45 AM
216756,1/1/2021 12:00:00 AM,"Slaughter, calves",173.05,,127.36,172.07,152.09,166.06,150.43,118.16,150.83,168.24,166.23,9/8/2021 10:08:45 AM
216757,1/1/2021 12:00:00 AM,"Slaughter, cattle",135.26,,102.11,121.25,91.93,99.35,91.92,126.74,98.46,88.12,113.6,9/8/2021 10:08:45 AM
216758,1/1/2021 12:00:00 AM,Hogs,70.92,,75.34,78.88,73.67,207,75.43,83.63,74.67,81.13,74.03,9/8/2021 10:08:45 AM
216759,2/1/2021 12:00:00 AM,"Slaughter, calves",179.87,,133.21,172.92,160.83,175.56,159.07,116.13,159.47,165.51,173.87,9/8/2021 10:08:45 AM
216760,2/1/2021 12:00:00 AM,"Slaughter, cattle",138.5,,113.14,127.47,96.56,104.12,96.51,129.18,103.12,94.55,119.16,9/8/2021 10:08:45 AM
216761,2/1/2021 12:00:00 AM,Hogs,79.99,,83.94,86.87,83.95,207,84.47,91.21,83.71,89.29,82.77,9/8/2021 10:08:45 AM
216762,3/1/2021 12:00:00 AM,"Slaughter, calves",178.97,,133.32,176.88,154.78,168.99,153.09,111,153.49,167.73,174.01,9/8/2021 10:08:45 AM
216763,3/1/2021 12:00:00 AM,"Slaughter, cattle",137.76,,104.51,121.81,98.81,106.42,98.75,129.72,105.9,91.8,114.26,9/8/2021 10:08:45 AM
216764,3/1/2021 12:00:00 AM,Hogs,98.11,,101.61,97.77,102.19,207,101.35,104.11,100.19,102.37,98.4,9/8/2021 10:08:45 AM
216765,4/1/2021 12:00:00 AM,"Slaughter, calves",182.65,,134.86,180.89,164.8,179.88,162.99,116.13,163.39,163.21,176.02,9/8/2021 10:08:45 AM
216766,4/1/2021 12:00:00 AM,"Slaughter, cattle",145.49,,110.97,126.88,101.78,109.49,101.69,134.3,108.49,104.88,118.35,9/8/2021 10:08:45 AM
216767,4/1/2021 12:00:00 AM,Hogs,113.72,,115.98,108.02,116.25,207,118.14,117.27,116.42,116.05,110.85,9/8/2021 10:08:45 AM
216768,5/1/2021 12:00:00 AM,"Slaughter, calves",187.65,,139.17,185.09,164.3,179.33,162.5,110.1,162.9,170.97,181.64,9/8/2021 10:08:45 AM
216769,5/1/2021 12:00:00 AM,"Slaughter, cattle",152.02,,115.64,125.68,105.56,113.49,105.43,137.95,112.64,102.33,118.88,9/8/2021 10:08:45 AM
216770,5/1/2021 12:00:00 AM,Hogs,117.75,,120.27,110.12,120.31,207,123.1,119.44,120.43,120.26,113.7,9/8/2021 10:08:45 AM
216771,6/1/2021 12:00:00 AM,"Slaughter, calves",188.17,,141.13,184.07,161.29,176.07,159.53,106.68,159.93,170.93,184.2,9/8/2021 10:08:45 AM
216772,6/1/2021 12:00:00 AM,"Slaughter, cattle",152.2,,116.29,131.01,111.05,119.62,111.12,146.6,118.25,118.36,123.94,9/8/2021 10:08:45 AM
216773,6/1/2021 12:00:00 AM,Hogs,125.8,,126.7,116.01,128.16,207,131.39,125.76,129.68,128.48,120.64,9/8/2021 10:08:45 AM
216774,7/1/2021 12:00:00 AM,"Slaughter, calves",181.28,,138.76,179.05,163.46,178.42,161.67,109.13,162.07,179.32,181.11,9/8/2021 10:08:45 AM
