REF_DATE,GEO,DGUID,Age group,Sex,Indicators,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2017,Canada (excluding territories),,65 years and over,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110790651,1.6.3.3.1,2082600,,,,0
2018,Canada (excluding territories),,65 years and over,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110790651,1.6.3.3.1,2191200,,,,0
2019,Canada (excluding territories),,65 years and over,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110790651,1.6.3.3.1,2241100,,,,0
2020,Canada (excluding territories),,65 years and over,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110790651,1.6.3.3.1,2265200,,,,0
2015,Canada (excluding territories),,65 years and over,Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110790654,1.6.3.3.4,69.4,,,,1
2016,Canada (excluding territories),,65 years and over,Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110790654,1.6.3.3.4,69.5,,,,1
2017,Canada (excluding territories),,65 years and over,Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110790654,1.6.3.3.4,70.6,,,,1
2018,Canada (excluding territories),,65 years and over,Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110790654,1.6.3.3.4,71.3,,,,1
2019,Canada (excluding territories),,65 years and over,Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110790654,1.6.3.3.4,70.3,,,,1
2020,Canada (excluding territories),,65 years and over,Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110790654,1.6.3.3.4,68.9,,,,1
2015,Canada (excluding territories),,65 years and over,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110790658,1.6.3.4.1,149300,,,,0
2016,Canada (excluding territories),,65 years and over,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110790658,1.6.3.4.1,160900,,,,0
2017,Canada (excluding territories),,65 years and over,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110790658,1.6.3.4.1,140100,,,,0
2018,Canada (excluding territories),,65 years and over,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110790658,1.6.3.4.1,165900,,,,0
2019,Canada (excluding territories),,65 years and over,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110790658,1.6.3.4.1,175100,,,,0
2020,Canada (excluding territories),,65 years and over,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110790658,1.6.3.4.1,196400,,,,0
2015,Canada (excluding territories),,65 years and over,Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110790661,1.6.3.4.4,5.4,,,,1
2016,Canada (excluding territories),,65 years and over,Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110790661,1.6.3.4.4,5.7,,,,1
2017,Canada (excluding territories),,65 years and over,Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110790661,1.6.3.4.4,4.7,,,,1
2018,Canada (excluding territories),,65 years and over,Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110790661,1.6.3.4.4,5.4,,,,1
2019,Canada (excluding territories),,65 years and over,Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110790661,1.6.3.4.4,5.5,,,,1
2020,Canada (excluding territories),,65 years and over,Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110790661,1.6.3.4.4,6,,,,1
2015,Canada (excluding territories),,65 years and over,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110790665,1.6.3.5.1,417500,,,,0
2016,Canada (excluding territories),,65 years and over,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110790665,1.6.3.5.1,379600,,,,0
2017,Canada (excluding territories),,65 years and over,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110790665,1.6.3.5.1,407500,,,,0
2018,Canada (excluding territories),,65 years and over,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110790665,1.6.3.5.1,388700,,,,0
2019,Canada (excluding territories),,65 years and over,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110790665,1.6.3.5.1,441800,,,,0
2020,Canada (excluding territories),,65 years and over,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110790665,1.6.3.5.1,404500,,,,0
2015,Canada (excluding territories),,65 years and over,Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110790668,1.6.3.5.4,14.2,,,,1
2016,Canada (excluding territories),,65 years and over,Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110790668,1.6.3.5.4,12.5,,,,1
2017,Canada (excluding territories),,65 years and over,Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110790668,1.6.3.5.4,12.9,,,,1
2018,Canada (excluding territories),,65 years and over,Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110790668,1.6.3.5.4,12,,,,1
2019,Canada (excluding territories),,65 years and over,Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110790668,1.6.3.5.4,13.1,,,,1
2020,Canada (excluding territories),,65 years and over,Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110790668,1.6.3.5.4,11.7,,,,1
2015,Canada (excluding territories),,65 years and over,Females,Mood disorder,Number of persons,Number,223,units,0,v110790728,1.6.3.14.1,219500,,,,0
2016,Canada (excluding territories),,65 years and over,Females,Mood disorder,Number of persons,Number,223,units,0,v110790728,1.6.3.14.1,234900,,,,0
2017,Canada (excluding territories),,65 years and over,Females,Mood disorder,Number of persons,Number,223,units,0,v110790728,1.6.3.14.1,265700,,,,0
2018,Canada (excluding territories),,65 years and over,Females,Mood disorder,Number of persons,Number,223,units,0,v110790728,1.6.3.14.1,243600,,,,0
2019,Canada (excluding territories),,65 years and over,Females,Mood disorder,Number of persons,Number,223,units,0,v110790728,1.6.3.14.1,248600,,,,0
2020,Canada (excluding territories),,65 years and over,Females,Mood disorder,Number of persons,Number,223,units,0,v110790728,1.6.3.14.1,275800,,,,0
2015,Canada (excluding territories),,65 years and over,Females,Mood disorder,Percent,Percent,239,units,0,v110790731,1.6.3.14.4,7.4,,,,1
2016,Canada (excluding territories),,65 years and over,Females,Mood disorder,Percent,Percent,239,units,0,v110790731,1.6.3.14.4,7.7,,,,1
2017,Canada (excluding territories),,65 years and over,Females,Mood disorder,Percent,Percent,239,units,0,v110790731,1.6.3.14.4,8.4,,,,1
2018,Canada (excluding territories),,65 years and over,Females,Mood disorder,Percent,Percent,239,units,0,v110790731,1.6.3.14.4,7.4,,,,1
2019,Canada (excluding territories),,65 years and over,Females,Mood disorder,Percent,Percent,239,units,0,v110790731,1.6.3.14.4,7.3,,,,1
2020,Canada (excluding territories),,65 years and over,Females,Mood disorder,Percent,Percent,239,units,0,v110790731,1.6.3.14.4,7.9,,,,1
2015,Canada (excluding territories),,65 years and over,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110790735,1.6.3.15.1,270900,,,,0
2016,Canada (excluding territories),,65 years and over,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110790735,1.6.3.15.1,247200,,,,0
2017,Canada (excluding territories),,65 years and over,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110790735,1.6.3.15.1,289400,,,,0
2018,Canada (excluding territories),,65 years and over,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110790735,1.6.3.15.1,275000,,,,0
2019,Canada (excluding territories),,65 years and over,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110790735,1.6.3.15.1,281800,,,,0
2020,Canada (excluding territories),,65 years and over,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110790735,1.6.3.15.1,256000,,,,0
2015,Canada (excluding territories),,65 years and over,Females,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110790738,1.6.3.15.4,9.2,,,,1
2016,Canada (excluding territories),,65 years and over,Females,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110790738,1.6.3.15.4,8.1,,,,1
2017,Canada (excluding territories),,65 years and over,Females,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110790738,1.6.3.15.4,9.2,,,,1
2018,Canada (excluding territories),,65 years and over,Females,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110790738,1.6.3.15.4,8.5,,,,1
2019,Canada (excluding territories),,65 years and over,Females,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110790738,1.6.3.15.4,8.4,,,,1
2020,Canada (excluding territories),,65 years and over,Females,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110790738,1.6.3.15.4,7.4,,,,1
2015,Canada (excluding territories),,65 years and over,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110790742,1.6.3.16.1,213200,,,,0
2016,Canada (excluding territories),,65 years and over,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110790742,1.6.3.16.1,198700,,,,0
2017,Canada (excluding territories),,65 years and over,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110790742,1.6.3.16.1,235500,,,,0
2018,Canada (excluding territories),,65 years and over,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110790742,1.6.3.16.1,213000,,,,0
2019,Canada (excluding territories),,65 years and over,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110790742,1.6.3.16.1,215300,,,,0
2020,Canada (excluding territories),,65 years and over,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110790742,1.6.3.16.1,206800,,,,0
2015,Canada (excluding territories),,65 years and over,Females,"Current smoker, daily",Percent,Percent,239,units,0,v110790745,1.6.3.16.4,7.2,,,,1
2016,Canada (excluding territories),,65 years and over,Females,"Current smoker, daily",Percent,Percent,239,units,0,v110790745,1.6.3.16.4,6.5,,,,1
2017,Canada (excluding territories),,65 years and over,Females,"Current smoker, daily",Percent,Percent,239,units,0,v110790745,1.6.3.16.4,7.5,,,,1
2018,Canada (excluding territories),,65 years and over,Females,"Current smoker, daily",Percent,Percent,239,units,0,v110790745,1.6.3.16.4,6.6,,,,1
2019,Canada (excluding territories),,65 years and over,Females,"Current smoker, daily",Percent,Percent,239,units,0,v110790745,1.6.3.16.4,6.4,,,,1
2020,Canada (excluding territories),,65 years and over,Females,"Current smoker, daily",Percent,Percent,239,units,0,v110790745,1.6.3.16.4,6,,,,1
2015,Canada (excluding territories),,65 years and over,Females,Heavy drinking,Number of persons,Number,223,units,0,v110790749,1.6.3.17.1,118700,,,,0
2016,Canada (excluding territories),,65 years and over,Females,Heavy drinking,Number of persons,Number,223,units,0,v110790749,1.6.3.17.1,131300,,,,0
2017,Canada (excluding territories),,65 years and over,Females,Heavy drinking,Number of persons,Number,223,units,0,v110790749,1.6.3.17.1,154900,,,,0
2018,Canada (excluding territories),,65 years and over,Females,Heavy drinking,Number of persons,Number,223,units,0,v110790749,1.6.3.17.1,151900,,,,0
2019,Canada (excluding territories),,65 years and over,Females,Heavy drinking,Number of persons,Number,223,units,0,v110790749,1.6.3.17.1,166600,,,,0
2020,Canada (excluding territories),,65 years and over,Females,Heavy drinking,Number of persons,Number,223,units,0,v110790749,1.6.3.17.1,164200,,,,0
2015,Canada (excluding territories),,65 years and over,Females,Heavy drinking,Percent,Percent,239,units,0,v110790752,1.6.3.17.4,4,,,,1
2016,Canada (excluding territories),,65 years and over,Females,Heavy drinking,Percent,Percent,239,units,0,v110790752,1.6.3.17.4,4.3,,,,1
2017,Canada (excluding territories),,65 years and over,Females,Heavy drinking,Percent,Percent,239,units,0,v110790752,1.6.3.17.4,4.9,,,,1
2018,Canada (excluding territories),,65 years and over,Females,Heavy drinking,Percent,Percent,239,units,0,v110790752,1.6.3.17.4,4.6,,,,1
2019,Canada (excluding territories),,65 years and over,Females,Heavy drinking,Percent,Percent,239,units,0,v110790752,1.6.3.17.4,4.9,,,,1
2020,Canada (excluding territories),,65 years and over,Females,Heavy drinking,Percent,Percent,239,units,0,v110790752,1.6.3.17.4,4.7,,,,1
2015,Canada (excluding territories),,65 years and over,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110790791,1.6.3.23.1,1990700,,,,0
2016,Canada (excluding territories),,65 years and over,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110790791,1.6.3.23.1,2060300,,,,0
2017,Canada (excluding territories),,65 years and over,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110790791,1.6.3.23.1,2196200,,,,0
2018,Canada (excluding territories),,65 years and over,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110790791,1.6.3.23.1,2260300,,,,0
